SOURCE_FILE,OACI,CIAD,NAME,MUNICIPIO,UF,ALT_M,OPERAÇÃO,OP_DIURNA,OP_NOTURNA,LAT_DD,LON_DD,N_RWYS,RUNWAY1_D_NM,RUNWAY2_D_NM,RUNWAY3_D_NM,RUNWAY1_LEN_M,RUNWAY2_LEN_M,RUNWAY3_LEN_M,RUNWAY1_WID_M,RUNWAY2_WID_M,RUNWAY3_WID_M,DATASET_TYPE
2025_08_22_BR_aerodromes_public,SNCS,CE0009,CAMPOS SALES,CAMPOS SALES,CE,615.0,VFR Diurno/Noturno,,,-7.051666666666667,-40.358333333333334,1,110.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNCT,MG0056,CARATINGA,UBAPORANGA,MG,599.0,VFR Diurno,,,-19.725277777777777,-42.11222222222222,1,20.0,,,1080.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNCX,ES0004,COLATINA,COLATINA,ES,153.0,VFR Diurno/Noturno,,,-19.4875,-40.57944444444445,1,150.0,,,1300.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNBG,ES0005,BAIXO GUANDU - AIMORÉS,BAIXO GUANDU,ES,80.0,VFR Diurno,,,-19.49888888888889,-41.04194444444444,1,110.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNDC,PA0030,REDENÇÃO,REDENÇÃO,PA,207.0,VFR Diurno,,,-8.031111111111112,-49.97972222222222,1,60.0,,,1350.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNDT,MG0030,JUSCELINO KUBITSCHEK,DIAMANTINA,MG,1356.0,VFR Diurno/Noturno,,,-18.23222222222222,-43.650277777777774,1,30.0,,,1700.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNDV,MG0015,BRIGADEIRO ANTÔNIO CABRAL,DIVINÓPOLIS,MG,795.0,VFR Diurno/Noturno,,,-20.181944444444447,-44.87,1,170.0,,,1540.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNEB,PA0018,NAGIB DEMACHKI,PARAGOMINAS,PA,135.0,VFR Diurno,,,-3.019722222222222,-47.31638888888889,1,90.0,,,1450.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNCZ,MG0059,PONTE NOVA,PONTE NOVA,MG,572.0,VFR Diurno,,,-20.403055555555554,-42.916666666666664,1,70.0,,,1060.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNEE,RS0004,VACARIA NOVO,VACARIA,RS,914.0,VFR Diurno,,,-28.431944444444447,-51.022777777777776,1,130.0,,,2020.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNFE,MG0012,COMANDANTE PASCHOAL PATROCÍNIO FILHO,ALFENAS,MG,881.0,VFR Diurno/Noturno,,,-21.43138888888889,-45.93222222222222,1,40.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNFO,MG0060,FORMIGA,FORMIGA,MG,1017.0,VFR Diurno,,,-20.39472222222222,-45.48305555555556,1,20.0,,,1117.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNFU,MG0063,FRUTAL,FRUTAL,MG,549.0,VFR Diurno/Noturno,,,-20.004722222222224,-48.95888888888889,1,70.0,,,1320.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNFX,PA0013,SÃO FÉLIX DO XINGU,SÃO FÉLIX DO XINGU,PA,183.0,VFR Diurno,,,-6.641388888888889,-51.952222222222225,1,140.0,,,1600.0,,,33.0,,,heliport
2025_08_22_BR_aerodromes_public,SNGA,ES0007,GUARAPARI,GUARAPARI,ES,9.0,VFR Diurno/Noturno,,,-20.64638888888889,-40.49166666666667,1,60.0,,,1088.0,,,28.0,,,heliport
2025_08_22_BR_aerodromes_public,SNGB,PI0011,GILBUÉS,GILBUÉS,PI,450.0,VFR Diurno,,,-9.83361111111111,-45.367222222222225,1,90.0,,,1000.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNGD,PI0005,GUADALUPE,GUADALUPE,PI,180.0,VFR Diurno,,,-6.783055555555555,-43.58083333333334,1,150.0,,,1485.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNGG,PI0007,BOM JESUS DO GURGUÉIA,BOM JESUS,PI,338.0,VFR Diurno,,,-9.059444444444445,-44.369166666666665,1,160.0,,,1200.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SNGI,BA0009,AERÓDROMO DE GUANAMBI,GUANAMBI,BA,553.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-14.208055555555555,-42.74611111111111,1,140.0,,,1700.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNED,BA0023,SÓCRATES REZENDE,CANAVIEIRAS,BA,6.0,VFR Diurno,,,-15.66638888888889,-38.95527777777778,1,140.0,,,1340.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNGX,MG0023,GUAXUPÉ,GUAXUPÉ,MG,849.0,VFR Diurno/Noturno,,,-21.326666666666668,-46.73027777777778,1,120.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNHS,PE0005,SANTA MAGALHÃES,SERRA TALHADA,PE,470.0,VFR Diurno/Noturno,,,-8.061388888888889,-38.328611111111115,1,130.0,,,1800.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNIB,BA0045,ITABERABA,ITABERABA,BA,283.0,VFR Diurno,,,-12.499722222222221,-40.27027777777778,1,140.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNIC,BA0019,IRECÊ,IRECÊ,BA,784.0,VFR Diurno/Noturno,,,-11.34,-41.846944444444446,1,110.0,,,1400.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNIE,BA0020,CAETITÉ,CAETITÉ,BA,976.0,VFR Diurno,,,-14.012222222222222,-42.49388888888889,1,90.0,,,1365.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SNIG,CE0007,IGUATU,IGUATU,CE,215.0,VFR Diurno/Noturno,,,-6.346666666666667,-39.294444444444444,1,160.0,,,1422.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNIO,BA0010,CIPÓ,CIPÓ,BA,223.0,VFR Diurno,,,-11.125277777777779,-38.48694444444445,1,130.0,,,1560.0,,,28.0,,,heliport
2025_08_22_BR_aerodromes_public,SNGN,PE0006,GARANHUNS,GARANHUNS,PE,759.0,VFR Diurno,,,-8.834444444444445,-36.47138888888889,1,160.0,,,1259.0,,,28.0,,,heliport
2025_08_22_BR_aerodromes_public,SNIP,BA0057,ITAPETINGA,ITAPETINGA,BA,270.0,VFR Diurno,,,-15.244444444444444,-40.27722222222222,1,110.0,,,1400.0,,,29.0,,,heliport
2025_08_22_BR_aerodromes_public,SNIU,BA0030,IPIAÚ,IPIAÚ,BA,132.0,VFR Diurno,,,-14.173333333333332,-39.68416666666666,1,150.0,,,1316.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SNJB,BA0062,JACOBINA,JACOBINA,BA,489.0,VFR Diurno,,,-11.163055555555555,-40.55333333333333,1,140.0,,,900.0,,,24.0,,,heliport
2025_08_22_BR_aerodromes_public,SDIY,BA0013,JOÃO DURVAL CARNEIRO,FEIRA DE SANTANA,BA,238.0,VFR Diurno/Noturno,,,-12.200555555555555,-38.906388888888884,1,130.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNJK,BA0047,JEQUIÉ,JEQUIÉ,BA,197.0,VFR Diurno,,,-13.877777777777778,-40.07138888888889,1,140.0,,,1200.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNJM,MG0050,REGIONAL DE SANTO AMARO DE MINAS,MANHUAÇU,MG,829.0,VFR Diurno,,,-20.259722222222223,-42.18388888888889,1,20.0,,,1170.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNJP,MG0036,JOÃO PINHEIRO,JOÃO PINHEIRO,MG,911.0,VFR Diurno,,,-17.7875,-46.12027777777778,1,60.0,,,1300.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNJQ,MG0053,JEQUITINHONHA,JEQUITINHONHA,MG,234.0,VFR Diurno,,,-16.441388888888888,-41.03722222222222,1,100.0,,,1130.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNJR,MG0034,PREFEITO OCTÁVIO DE ALMEIDA NEVES,SÃO JOÃO DEL REI,MG,945.0,VFR Diurno/Noturno,,,-21.085555555555555,-44.22527777777778,1,80.0,,,1400.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNIT,BA0046,IBOTIRAMA,IBOTIRAMA,BA,422.0,VFR Diurno,,,-12.168333333333333,-43.222500000000004,1,160.0,,,1200.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SNKF,MG0071,DAS BANDEIRINHAS,CONSELHEIRO LAFAIETE,MG,1057.0,VFR Diurno,,,-20.738611111111112,-43.7975,1,40.0,,,902.0,,,24.0,,,heliport
2025_08_22_BR_aerodromes_public,SNKI,ES0006,AERÓDROMO DE CACHOEIRO DE ITAPEMIRIM,CACHOEIRO DE ITAPEMIRIM,ES,78.0,VFR Diurno/Noturno,,,-20.835277777777776,-41.186388888888885,1,60.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNKN,RN0004,CURRAIS NOVOS,CURRAIS NOVOS,RN,367.0,VFR Diurno,,,-6.280833333333334,-36.540277777777774,1,100.0,,,1040.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNKR,PI0012,CORRENTE,CORRENTE,PI,473.0,VFR Diurno,,,-10.451944444444443,-45.13638888888889,1,110.0,,,1000.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SNKD,MG0070,CONCEIÇÃO DO MATO DENTRO,CONCEIÇÃO DO MATO DENTRO,MG,668.0,VFR Diurno,,,-19.01861111111111,-43.43527777777778,1,160.0,,,960.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNLN,ES0002,MUNICIPAL DE LINHARES,LINHARES,ES,42.0,VFR Diurno/Noturno,,,-19.35527777777778,-40.07138888888889,1,50.0,,,1860.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SNLO,MG0037,SÃO LOURENÇO,SÃO LOURENÇO,MG,875.0,VFR Diurno,,,-22.090833333333332,-45.044444444444444,1,50.0,,,1300.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNMA,PA0019,MONTE ALEGRE,MONTE ALEGRE,PA,99.0,VFR Diurno,,,-1.9966666666666668,-54.07138888888889,1,100.0,,,1425.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNMH,GO0018,PIRENÓPOLIS,PIRENÓPOLIS,GO,784.0,VFR Diurno,,,-15.848611111111111,-48.98277777777778,1,150.0,,,1294.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNLI,MG0040,ABAETÉ,ABAETÉ,MG,664.0,VFR Diurno,,,-19.15583333333333,-45.495,1,170.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNMK,MG0017,MOCAMBINHO,JAÍBA,MG,450.0,VFR Diurno,,,-15.093055555555557,-43.97916666666667,1,110.0,,,1531.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNMJ,BA0031,MARACÁS,MARACÁS,BA,962.0,VFR Diurno,,,-13.386111111111111,-40.46611111111111,1,80.0,,,1300.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SNMN,MG0075,MINAS NOVAS,MINAS NOVAS,MG,825.0,VFR Diurno,,,-17.26388888888889,-42.53916666666667,1,150.0,,,735.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SNMX,ES0003,SÃO MATEUS,SÃO MATEUS,ES,30.0,VFR Diurno/Noturno,,,-18.72138888888889,-39.83361111111111,1,80.0,,,1350.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNMR,BA0065,MARAÚ,MARAÚ,BA,9.0,VFR Diurno,,,-14.143333333333333,-39.00666666666667,1,50.0,,,630.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SNNE,MG0078,SEBASTIÃO CARLOS LEITE,SÃO JOÃO NEPOMUCENO,MG,403.0,VFR Diurno,,,-21.542222222222225,-43.02111111111111,1,110.0,,,620.0,,,40.0,,,heliport
2025_08_22_BR_aerodromes_public,SNNU,MG0041,NANUQUE,NANUQUE,MG,200.0,VFR Diurno,,,-17.823055555555555,-40.32972222222222,1,110.0,,,1220.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNOE,PI0008,OEIRAS,OEIRAS,PI,266.0,VFR Diurno/Noturno,,,-7.0183333333333335,-42.16722222222222,1,120.0,,,1200.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNOS,MG0024,MUNICIPAL JOSÉ FIGUEIREDO,PASSOS,MG,822.0,VFR Diurno/Noturno,,,-20.731944444444444,-46.661944444444444,1,150.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNOX,PA0014,ORIXIMINÁ,ORIXIMINÁ,PA,80.0,VFR Diurno,,,-1.713611111111111,-55.83583333333333,1,170.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNPA,MG0052,PARÁ DE MINAS,PARÁ DE MINAS,MG,839.0,VFR Diurno,,,-19.842499999999998,-44.600833333333334,1,120.0,,,1260.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNPC,PI0009,PICOS,PICOS,PI,335.0,VFR Diurno/Noturno,,,-7.061388888888889,-41.52583333333333,1,140.0,,,1641.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNPD,MG0010,PATOS DE MINAS,PATOS DE MINAS,MG,851.0,VFR Diurno/Noturno,,,-18.672222222222224,-46.49138888888889,1,90.0,,,1700.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNPJ,MG0042,PATROCÍNIO,PATROCÍNIO,MG,985.0,VFR Diurno,,,-18.909166666666664,-46.98277777777778,1,50.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNMZ,PA0020,PORTO DE MOZ,PORTO DE MOZ,PA,16.0,VFR Diurno,,,-1.7413888888888889,-52.23583333333333,1,50.0,,,1270.0,,,28.0,,,heliport
2025_08_22_BR_aerodromes_public,SBCZ,AC0002,CRUZEIRO DO SUL,CRUZEIRO DO SUL,AC,194.0,VFR Diurno/Noturno e IFR Diurno/Noturno,,,-7.599444444444444,-72.76944444444445,1,100.0,,,2400.0,,,45.0,,,heliport
2025_08_22_BR_aerodromes_public,SNPQ,PE0010,PESQUEIRA,PESQUEIRA,PE,630.0,VFR Diurno,,,-8.374722222222223,-36.63777777777778,1,100.0,,,1000.0,,,20.0,,,heliport
2025_08_22_BR_aerodromes_public,SNPY,MG0013,SÃO SEBASTIÃO DO PARAÍSO,SÃO SEBASTIÃO DO PARAÍSO,MG,950.0,VFR Diurno/Noturno,,,-20.948333333333334,-46.98305555555556,1,50.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNQD,PB0006,SOUSA,SOUSA,PB,227.0,VFR Diurno/Noturno,,,-6.785555555555556,-38.23388888888889,1,150.0,,,1203.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNQG,PI0003,CANGAPARA,FLORIANO,PI,210.0,VFR Diurno/Noturno,,,-6.846111111111111,-43.07805555555556,1,160.0,,,1800.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNPU,MG0073,COMANDANTE VIRGILIO BORIM,PARAGUAÇU,MG,898.0,VFR Diurno,,,-21.56138888888889,-45.75472222222222,1,70.0,,,900.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNQV,MG0044,CURVELO,CURVELO,MG,672.0,VFR Diurno,,,-18.749444444444446,-44.45805555555556,1,90.0,,,1200.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNPX,MG0028,PIRAPORA,PIRAPORA,MG,551.0,VFR Diurno,,,-17.31388888888889,-44.85861111111111,1,100.0,,,1480.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNRD,BA0048,PRADO,PRADO,BA,27.0,VFR Diurno,,,-17.296944444444446,-39.27194444444444,1,110.0,,,1166.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNRM,BA0022,REMANSO,REMANSO,BA,406.0,VFR Diurno,,,-9.58,-42.115833333333335,1,110.0,,,1360.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNRP,MG0066,RIO PARANAÍBA,RIO PARANAÍBA,MG,1145.0,VFR Diurno,,,-19.2125,-46.24055555555556,1,170.0,,,550.0,,,22.0,,,heliport
2025_08_22_BR_aerodromes_public,SNRU,PE0004,CARUARU,CARUARU,PE,576.0,VFR Diurno,,,-8.284444444444444,-36.01083333333333,1,130.0,,,1800.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNQU,BA0032,MUCUGÊ,MUCUGÊ,BA,1055.0,VFR Diurno,,,-13.031666666666668,-41.44444444444444,1,70.0,,,1400.0,,,19.0,,,heliport
2025_08_22_BR_aerodromes_public,SNRZ,MG0049,OLIVEIRA,OLIVEIRA,MG,1015.0,VFR Diurno/Noturno,,,-20.714444444444442,-44.86527777777778,1,30.0,,,1180.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SNSE,BA0056,SENTO SÉ,SENTO SÉ,BA,398.0,VFR Diurno,,,-9.7575,-41.855000000000004,1,150.0,,,1195.0,,,19.0,,,heliport
2025_08_22_BR_aerodromes_public,SNQX,CE0010,QUIXADÁ,QUIXADÁ,CE,225.0,VFR Diurno,,,-4.978888888888889,-38.98777777777778,1,140.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNRX,MA0009,RIACHÃO,RIACHÃO,MA,400.0,VFR Diurno,,,-7.346388888888889,-46.6275,1,120.0,,,860.0,,,22.0,,,heliport
2025_08_22_BR_aerodromes_public,SNSM,PA0250,SALINÓPOLIS,SALINÓPOLIS,PA,36.0,VFR Diurno/Noturno,,,-0.696388888888889,-47.336666666666666,1,90.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNSS,MG0029,SALINAS,SALINAS,MG,763.0,VFR Diurno,,,-16.208333333333332,-42.32194444444445,1,180.0,,,1480.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNTF,BA0016,TEIXEIRA DE FREITAS,TEIXEIRA DE FREITAS,BA,105.0,VFR Diurno/Noturno,,,-17.524444444444445,-39.66833333333333,1,110.0,,,1460.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNTI,PA0016,ÓBIDOS,ÓBIDOS,PA,100.0,VFR Diurno,,,-1.8680555555555556,-55.51444444444444,1,100.0,,,1520.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNSG,PE0008,SALGUEIRO,SALGUEIRO,PE,469.0,VFR Diurno,,,-8.046666666666667,-39.13388888888889,1,170.0,,,1300.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNTQ,BA0053,BURITIRAMA,BURITIRAMA,BA,499.0,VFR Diurno,,,-10.721666666666668,-43.65361111111111,1,110.0,,,1116.0,,,26.0,,,heliport
2025_08_22_BR_aerodromes_public,SNTS,PB0005,BRIGADEIRO FIRMINO AYRES,PATOS,PB,265.0,VFR Diurno/Noturno,,,-7.0377777777777775,-37.2575,1,120.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNUB,MG0058,UBÁ,UBÁ,MG,317.0,VFR Diurno,,,-21.12,-42.88361111111111,1,160.0,,,1402.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNUH,MG0054,PIUMHI,PIUMHI,MG,751.0,VFR Diurno,,,-20.43888888888889,-45.992222222222225,1,70.0,,,1148.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNUI,MG0045,ARAÇUAÍ,ARAÇUAÍ,MG,328.0,VFR Diurno,,,-16.851944444444445,-42.04611111111111,1,80.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNUN,MG0055,UNAÍ,UNAÍ,MG,600.0,VFR Diurno,,,-16.35388888888889,-46.926944444444445,1,170.0,,,1185.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNSI,MG0076,SANTA MARIA DO SUAÇUÍ,SANTA MARIA DO SUAÇUÍ,MG,480.0,VFR Diurno,,,-18.198611111111113,-42.46611111111111,1,40.0,,,740.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SNVC,MG0074,VIÇOSA,VIÇOSA,MG,659.0,VFR Diurno,,,-20.745,-42.84138888888889,1,170.0,,,1105.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNVD,BA0050,SANTA MARIA DA VITÓRIA,SANTA MARIA DA VITÓRIA,BA,465.0,VFR Diurno,,,-13.404722222222222,-44.223055555555554,1,100.0,,,1300.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNVI,MG0035,MELLO VIANA,TRÊS CORAÇÕES,MG,976.0,VFR Diurno/Noturno,,,-21.789166666666667,-45.268055555555556,1,40.0,,,1300.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNVS,PA0015,BREVES,BREVES,PA,30.0,VFR Diurno,,,-1.636388888888889,-50.44333333333333,1,70.0,,,1600.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNWC,CE0011,CAMOCIM,CAMOCIM,CE,14.0,VFR Diurno/Noturno,,,-2.8958333333333335,-40.85888888888889,1,140.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNWS,CE0005,CRATEÚS,CRATEÚS,CE,318.0,VFR Diurno/Noturno,,,-5.211111111111111,-40.70416666666667,1,80.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNXB,MG0025,CAXAMBU,CAXAMBU,MG,874.0,VFR Diurno/Noturno,,,-21.9175,-44.96944444444445,1,90.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNTO,MG0048,JUSCELINO KUBITSCHECK,TEÓFILO OTONI,MG,480.0,VFR Diurno/Noturno,,,-17.890833333333333,-41.515,1,110.0,,,1190.0,,,23.0,,,heliport
2025_08_22_BR_aerodromes_public,SNYA,PA0024,AERÓDROMO PÚBLICO DE ALMEIRIM,ALMEIRIM,PA,178.0,VFR Diurno,,,-1.4791666666666667,-52.57805555555556,1,60.0,,,1200.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNYB,MG0047,TITO TEIXEIRA,ITUIUTABA,MG,612.0,VFR Diurno,,,-19.00138888888889,-49.48722222222222,1,30.0,,,1782.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNVB,BA0008,VALENÇA,VALENÇA,BA,5.0,VFR Diurno/Noturno,,,-13.296388888888888,-38.9925,1,40.0,,,1800.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNYU,MG0014,ITURAMA,ITURAMA,MG,475.0,VFR Diurno/Noturno,,,-19.71722222222222,-50.22027777777778,1,180.0,,,1550.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNZA,MG0038,POUSO ALEGRE,POUSO ALEGRE,MG,885.0,VFR Diurno/Noturno,,,-22.28888888888889,-45.919444444444444,1,20.0,,,1280.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SNZR,MG0026,PEDRO RABELO DE SOUZA,PARACATU,MG,730.0,VFR Diurno,,,-17.24277777777778,-46.88305555555556,1,110.0,,,1500.0,,,30.0,,,heliport
2025_08_22_BR_aerodromes_public,SSAB,PR0024,MOISÉS LUPION,IBAITI,PR,636.0,VFR Diurno,,,-23.762777777777778,-50.26305555555555,1,50.0,,,1200.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SSAE,RS0040,ARROIO GRANDE,ARROIO GRANDE,RS,49.0,VFR Diurno,,,-32.22916666666667,-53.05583333333333,1,60.0,,,1000.0,,,18.0,,,heliport
2025_08_22_BR_aerodromes_public,SSAK,RS0048,CARLOS RUHL,CRUZ ALTA,RS,481.0,VFR Diurno,,,-28.65861111111111,-53.61138888888889,2,80.0,170.0,,800.0,650.0,,42.0,46.0,,heliport
2025_08_22_BR_aerodromes_public,SSAN,PR0032,JOÃO GALDINO,ANDIRÁ,PR,490.0,VFR Diurno,,,-23.02722222222222,-50.22694444444445,1,90.0,,,1000.0,,,23.0,,,heliport
